Particle ID,FWS Total,SWS Total,FL Yellow Total,FL Orange Total,FL Red Total,FL Green Total
366780,4101,4211,37.67,269.7,1554,39.68
366781,1.94E+04,2.571E+04,9466,1699,5964,928
366782,2848,3980,95.96,422.2,2070,44.45
366897,3347,2637,33.82,208.3,1389,57.7
367141,1527,1398,56.53,80.9,411.9,78.74
367258,6144,4938,73.18,161.6,621.4,75.64
367259,4162,2125,39.7,159.5,994.6,76.57
367503,1.951E+04,1.797E+04,2321,894.8,4610,320.3
367625,2034,4398,122.2,71.05,142.8,70.04
367995,1.283E+04,2.582E+04,3741,1098,4847,444
368113,5134,3482,35.9,218.4,1366,37.36
368114,1927,1887,44.4,85.92,339,68.44
368231,7429,3349,52.84,1198,4536,44.28
369084,3601,2754,49.82,129,791.8,42.31
369085,3388,3914,78.02,736.1,3182,46.62
369086,4495,3558,70.25,1036,4204,46.15
369202,1880,3842,67.46,156,1066,54
369322,4717,2282,40.77,277.9,1738,62.31
369323,1.223E+04,2.35E+04,75.93,1253,6790,78.5
369444,5761,2.841E+04,1.609E+04,3519,1.547E+04,976.6
369565,358.4,483.9,138.5,111.1,89.94,87.92
369566,1.163E+04,4.566E+04,3112,1343,6505,355.3
369567,881.5,902.6,55.96,64.64,231.1,41.74
369806,5065,5.206E+04,133,58.22,176.3,113.6
369926,94.11,457.1,65.91,110.7,97.13,42.55
369927,958.4,995.3,373.4,209.2,192.4,141.2
370167,2458,3329,72.59,143.3,662.5,91.78
370284,1.92E+05,2.793E+05,638.5,1.153E+04,6.327E+04,316.9
370285,1.902E+04,2.756E+04,7814,1776,8420,678.5
370519,1812,5720,109.5,156.5,683.2,90.58
370520,4104,2296,35.56,250.9,1661,63.62
370521,1283,2091,64.65,49.81,299.7,65.79
370522,337.2,339.1,155.6,105,114.3,77.01
370640,4243,3649,58.48,253.5,1517,58.17
370762,2683,1463,27.25,152.7,891.5,36.62
371007,1.934E+04,3.664E+04,5856,1979,9059,584.8
371244,2.881E+04,1.425E+05,1.378E+04,7833,4.858E+04,525.6
371360,2654,2880,64.08,163.4,1131,38.71
371601,4714,7239,44.76,134.5,295.7,63.46
371840,3128,3051,60.69,200.9,1098,64.08
371841,3446,4110,69.45,780.3,3512,53.31
371961,1096,961.5,71.11,60.69,294.7,21.91
371962,4544,1942,68.93,206.6,1238,52.56
371963,1602,2173,44.47,104.1,614.3,25.28
371964,918.6,867.1,52.71,48.17,240.2,40.55
372202,277.9,651.9,121,117.9,106.9,64.46
372203,1.728E+04,3.914E+04,6515,1853,8336,600.2
372326,834.5,5402,53.5,549.9,2294,44.37
372327,1373,1176,66.46,77.47,331.9,50.2
372441,696.3,473.7,287.3,192.7,135.2,116.8
372564,2494,7350,63.04,115.1,594.1,61.78
372687,4217,3719,28.81,167.2,915.4,70.78
372688,2590,3783,54.11,198.4,1213,64.14
372689,1724,2211,577.6,321.8,274.4,204.5
372690,1286,5143,64.07,562.8,2420,107.7
372806,1494,6684,39.28,978.1,4376,41.75
373171,785.6,555.3,32.99,46.83,206.1,31.39
373664,909.4,2500,355,305,212.5,155.8
373785,663.1,605.6,51.26,42.32,163.9,18.11
373905,2.276E+04,5.421E+04,1.446E+04,3496,1.783E+04,1554
373906,739.3,942.8,28.7,61.35,245.6,57.82
